,state,agi_stub,returns,agi,wages,dividends,capital_gains,business_total,year,agi_stub_cat
1560,ND,9,2450,1665970,561740,36266,182938,40819950468,2012.0,"$500,000 under $1,000,000"
1561,ND,10,1270,3543037,439002,66754,901704,152745751325,2012.0,"$1,000,000 or more"
1562,OH,0,5559950,313149940,222067947,6872716,13941443,154897869744244,2012.0,No AGI Stub
1563,OH,1,57110,-3250732,345142,85525,247013,-768501-207926,2012.0,Under $1
1564,OH,2,856720,4442831,3523847,77910,30946,-15745389190,2012.0,"$1 under $10,000"
1565,OH,3,1244630,21300153,16021686,204707,134850,358311387501,2012.0,"$10,000 under $25,000"
1566,OH,4,1399820,50930675,40225319,400074,325095,1882391247595,2012.0,"$25,000 under $50,000"
1567,OH,5,796640,48896583,37051881,528011,499824,3161741048988,2012.0,"$50,000 under $75,000"
1568,OH,6,490660,42449695,31983449,538470,602536,397702946981,2012.0,"$75,000 under $100,000"
1569,OH,7,555370,73258951,54517618,1364404,1831018,17122382104733,2012.0,"$100,000 under $200,000"
1570,OH,8,129120,36705821,23630748,1305650,2224537,36417191786261,2012.0,"$200,000 under $500,000"
1571,OH,9,20910,14056596,7655043,685249,1363694,2869622585292,2012.0,"$500,000 under $1,000,000"
1572,OH,10,8970,24359367,7113214,1682716,6681930,7112507455629,2012.0,"$1,000,000 or more"
1573,OK,0,1639860,97488903,66239827,1610182,5169012,69357273081308,2012.0,No AGI Stub
1574,OK,1,22030,-1934583,192159,32142,137559,-560836-148728,2012.0,Under $1
1575,OK,2,237600,1267374,1019051,15727,10012,-8538130325,2012.0,"$1 under $10,000"
1576,OK,3,376050,6482473,5050116,42137,39066,13192488830,2012.0,"$10,000 under $25,000"
1577,OK,4,412290,14880777,12231214,79468,93501,69308434061,2012.0,"$25,000 under $50,000"
1578,OK,5,226190,13911345,10859916,101492,144943,123234327402,2012.0,"$50,000 under $75,000"
1579,OK,6,142170,12298616,9374316,103962,169318,171199284949,2012.0,"$75,000 under $100,000"
1580,OK,7,169970,22582985,16380178,287773,579725,706328648343,2012.0,"$100,000 under $200,000"
1581,OK,8,42560,12240192,7008356,300504,764035,1383182588506,2012.0,"$200,000 under $500,000"
1582,OK,9,7360,4969616,2095562,165748,521745,1124161210024,2012.0,"$500,000 under $1,000,000"
1583,OK,10,3640,10790108,2028959,481229,2709108,3914497117596,2012.0,"$1,000,000 or more"
1584,OR,0,1826550,109310786,74166997,2672845,6469342,64347373975952,2012.0,No AGI Stub
1585,OR,1,31040,-2136621,178136,61171,192138,-432192-96408,2012.0,Under $1
1586,OR,2,258680,1365390,1068293,37490,13624,-7735124775,2012.0,"$1 under $10,000"
1587,OR,3,399670,6909640,5218030,93640,65919,28322453225,2012.0,"$10,000 under $25,000"
1588,OR,4,431890,15614455,12220471,164287,158521,115160597855,2012.0,"$25,000 under $50,000"
1589,OR,5,256700,15810534,11608702,200980,239997,167151495615,2012.0,"$50,000 under $75,000"
1590,OR,6,169160,14643607,10396552,214444,284897,235276409389,2012.0,"$75,000 under $100,000"
1591,OR,7,215120,28734656,19834721,537000,1031404,1007663939548,2012.0,"$100,000 under $200,000"
1592,OR,8,53730,15212789,9144121,497672,1316330,1754080719422,2012.0,"$200,000 under $500,000"
1593,OR,9,7520,5021335,2367824,209033,731231,1183523203416,2012.0,"$500,000 under $1,000,000"
1594,OR,10,3050,8135001,2130147,657128,2435281,2383489129115,2012.0,"$1,000,000 or more"
1595,PA,0,6169090,388883451,274161023,9670905,20332731,1816422212800385,2012.0,No AGI Stub
1596,PA,1,70250,-4854625,405591,166310,242569,-1254851-251229,2012.0,Under $1
1597,PA,2,1030990,5035653,3686737,133368,44579,-10861391482,2012.0,"$1 under $10,000"
1598,PA,3,1250030,21378427,15475763,301540,184607,573541345588,2012.0,"$10,000 under $25,000"
1599,PA,4,1410790,51282303,40545946,514045,420440,2667621505631,2012.0,"$25,000 under $50,000"
1600,PA,5,859110,52927273,40208775,654270,607852,3681381299445,2012.0,"$50,000 under $75,000"
1601,PA,6,567800,49170310,36877884,677155,731901,4278891183192,2012.0,"$75,000 under $100,000"
1602,PA,7,740940,99224124,74276352,1827417,2434312,18493642928760,2012.0,"$100,000 under $200,000"
1603,PA,8,195160,55722657,37798122,1875463,3175987,42593662689544,2012.0,"$200,000 under $500,000"
1604,PA,9,30500,20461890,11709051,952907,2023491,3602639917946,2012.0,"$500,000 under $1,000,000"
1605,PA,10,13530,38535439,13176802,2568430,10466993,8598422790026,2012.0,"$1,000,000 or more"
1606,RI,0,521890,32511563,22967012,717298,2111374,15274121093216,2012.0,No AGI Stub
1607,RI,1,5750,-348882,38136,10423,14146,-69188-34811,2012.0,Under $1
1608,RI,2,82480,423343,328529,8109,2474,-284744555,2012.0,"$1 under $10,000"
1609,RI,3,113240,1927995,1487453,19822,11757,2278146665,2012.0,"$10,000 under $25,000"
1610,RI,4,119720,4335565,3561384,35719,29985,16548142247,2012.0,"$25,000 under $50,000"
1611,RI,5,71420,4402823,3403211,49990,44359,25953111862,2012.0,"$50,000 under $75,000"
1612,RI,6,45730,3956269,3008442,49390,53666,32685101245,2012.0,"$75,000 under $100,000"
1613,RI,7,65130,8769671,6629991,143407,202646,164647262390,2012.0,"$100,000 under $200,000"
1614,RI,8,15270,4304340,2879980,151213,271751,360052210186,2012.0,"$200,000 under $500,000"
1615,RI,9,2150,1451487,791448,70403,169139,26727670148,2012.0,"$500,000 under $1,000,000"
1616,RI,10,1000,3288952,838438,178822,1311451,73000838729,2012.0,"$1,000,000 or more"
1617,SC,0,2124300,111386099,77823301,2668114,5121504,53416903269525,2012.0,No AGI Stub
1618,SC,1,27590,-1788044,182135,36935,70353,-251263-118985,2012.0,Under $1
1619,SC,2,334020,1805368,1455617,28130,9627,-7894193285,2012.0,"$1 under $10,000"
1620,SC,3,545850,9334356,7413088,70428,45136,17040632737,2012.0,"$10,000 under $25,000"
1621,SC,4,525280,18802165,15334538,136914,107346,83068399621,2012.0,"$25,000 under $50,000"
1622,SC,5,264220,16221036,12105625,179213,163040,131013312662,2012.0,"$50,000 under $75,000"
1623,SC,6,165830,14361297,10286309,194562,206541,165283259804,2012.0,"$75,000 under $100,000"
1624,SC,7,203770,27057932,18773377,550587,743933,695146627115,2012.0,"$100,000 under $200,000"
1625,SC,8,47730,13493940,8040224,534603,994745,1424309586013,2012.0,"$200,000 under $500,000"
1626,SC,9,7100,4758154,2313640,241450,603407,1091774200358,2012.0,"$500,000 under $1,000,000"
1627,SC,10,2920,7339895,1918748,695292,2177376,1993214176915,2012.0,"$1,000,000 or more"
1628,SD,0,410920,24938776,15404940,471278,1790561,2907711770721,2012.0,No AGI Stub
1629,SD,1,6410,-557013,59116,7433,63169,-63874-21689,2012.0,Under $1
1630,SD,2,63090,321262,276481,6119,7053,-217118497,2012.0,"$1 under $10,000"
1631,SD,3,81830,1421509,1120359,20128,23276,388767497,2012.0,"$10,000 under $25,000"
1632,SD,4,103600,3743097,3008711,36581,62418,24994104825,2012.0,"$25,000 under $50,000"
1633,SD,5,58960,3641764,2631140,39380,85960,50790115865,2012.0,"$50,000 under $75,000"
1634,SD,6,40590,3511723,2469323,40407,106205,72671101287,2012.0,"$75,000 under $100,000"
1635,SD,7,42900,5634643,3522379,101062,315753,320427183576,2012.0,"$100,000 under $200,000"
1636,SD,8,10550,3042181,1333085,89208,334019,631473127125,2012.0,"$200,000 under $500,000"
1637,SD,9,2030,1376234,510838,44416,187503,44635739445,2012.0,"$500,000 under $1,000,000"
1638,SD,10,970,2803376,473508,86544,605205,142315734293,2012.0,"$1,000,000 or more"
1639,TN,0,2928360,161050478,115643031,2884897,9414630,62005397999206,2012.0,No AGI Stub
1640,TN,1,38730,-2707903,247529,49532,213473,-479547-223602,2012.0,Under $1
1641,TN,2,459170,2485513,1929325,34124,18613,-5738329855,2012.0,"$1 under $10,000"
1642,TN,3,742850,12667781,9948481,77134,65590,219361065650,2012.0,"$10,000 under $25,000"
1643,TN,4,729370,26217468,21747148,145645,151968,81222769060,2012.0,"$25,000 under $50,000"
1644,TN,5,378820,23248223,18204245,180774,215757,126424681176,2012.0,"$50,000 under $75,000"
1645,TN,6,228360,19740328,15008505,192475,262117,169962624740,2012.0,"$75,000 under $100,000"
1646,TN,7,265910,35348276,25997669,530951,890830,7267141580155,2012.0,"$100,000 under $200,000"
1647,TN,8,68550,19637603,12453883,556639,1283588,15993811794513,2012.0,"$200,000 under $500,000"
1648,TN,9,11360,7642036,4212869,288617,821273,1224384695114,2012.0,"$500,000 under $1,000,000"
1649,TN,10,5250,16771153,5893377,829006,5491421,2735801682545,2012.0,"$1,000,000 or more"
1650,TX,0,11992010,806504418,565844172,17655220,63634366,4704574730090343,2012.0,No AGI Stub
1651,TX,1,148460,-15159965,1276557,369270,1238710,-3736089-1204936,2012.0,Under $1
1652,TX,2,1732990,9271049,7493004,121384,68414,-520601318982,2012.0,"$1 under $10,000"
1653,TX,3,2884910,49321098,39883622,279348,218221,179555021785,2012.0,"$10,000 under $25,000"
1654,TX,4,2869760,103693978,89434290,528065,513489,2521543218167,2012.0,"$25,000 under $50,000"
1655,TX,5,1521300,93313170,76610931,710245,790274,4957172347232,2012.0,"$50,000 under $75,000"
1656,TX,6,949580,82272245,65701753,771496,993897,6985742133000,2012.0,"$75,000 under $100,000"
1657,TX,7,1353850,183312468,143606851,2432278,4082054,34829495882848,2012.0,"$100,000 under $200,000"
1658,TX,8,420700,120617165,82735309,3049523,6968472,88306316624773,2012.0,"$200,000 under $500,000"
1659,TX,9,71620,48423617,26038866,1764810,5306722,85660272382905,2012.0,"$500,000 under $1,000,000"
1660,TX,10,38840,131439593,33062989,7628801,43454113,284898892365587,2012.0,"$1,000,000 or more"
1661,UT,0,1221670,74268005,54051103,1172803,4502557,59219851611196,2012.0,No AGI Stub
1662,UT,1,15430,-1972917,156774,24394,90650,-459237-68816,2012.0,Under $1
1663,UT,2,175070,911466,798458,12195,6873,-164854694,2012.0,"$1 under $10,000"
1664,UT,3,253330,4385508,3633888,28267,17734,29732220274,2012.0,"$10,000 under $25,000"
1665,UT,4,291350,10591594,8870305,54456,62655,123708258385,2012.0,"$25,000 under $50,000"
1666,UT,5,184840,11396584,9240134,69245,91730,213384195470,2012.0,"$50,000 under $75,000"
1667,UT,6,121230,10489026,8333723,71922,120547,258533159168,2012.0,"$75,000 under $100,000"
1668,UT,7,141650,18691428,14275273,197696,458458,975639349029,2012.0,"$100,000 under $200,000"
1669,UT,8,31420,8971763,5538604,211473,659288,1535610271144,2012.0,"$200,000 under $500,000"
1670,UT,9,4910,3265170,1509281,123764,415176,95428899382,2012.0,"$500,000 under $1,000,000"
1671,UT,10,2440,7538383,1694663,379391,2579446,229197672466,2012.0,"$1,000,000 or more"
1672,VT,0,322860,18588007,12652108,664103,1357641,819226802876,2012.0,No AGI Stub
1673,VT,1,5540,-309338,28060,10090,18938,-57894-17366,2012.0,Under $1
1674,VT,2,51700,254576,188642,8836,2987,-65724047,2012.0,"$1 under $10,000"
1675,VT,3,64370,1116824,822312,21097,14979,333991962,2012.0,"$10,000 under $25,000"
1676,VT,4,80420,2914097,2339467,40592,39191,15492131261,2012.0,"$25,000 under $50,000"
1677,VT,5,45110,2774719,2098975,49942,53895,22808109160,2012.0,"$50,000 under $75,000"
1678,VT,6,29910,2591481,1908730,55015,67302,3392095462,2012.0,"$75,000 under $100,000"
1679,VT,7,35840,4746651,3309651,150801,222971,137073188352,2012.0,"$100,000 under $200,000"
1680,VT,8,8280,2338676,1293974,151673,268173,228948127578,2012.0,"$200,000 under $500,000"
1681,VT,9,1180,779751,313161,66455,148309,15435129905,2012.0,"$500,000 under $1,000,000"
1682,VT,10,530,1380570,349136,109602,520896,28184622515,2012.0,"$1,000,000 or more"
1683,VA,0,3871680,279345572,200380286,6401867,15714152,140576577883340,2012.0,No AGI Stub
1684,VA,1,41260,-3503432,402305,80588,284076,-904689-203720,2012.0,Under $1
1685,VA,2,518050,2707879,2243468,54024,32587,-12936284833,2012.0,"$1 under $10,000"
1686,VA,3,768780,13221875,10510712,130179,92902,25565940341,2012.0,"$10,000 under $25,000"
1687,VA,4,861100,31319365,25995585,252487,201013,141280811398,2012.0,"$25,000 under $50,000"
1688,VA,5,521790,32157266,25175196,362032,323442,212894621417,2012.0,"$50,000 under $75,000"
1689,VA,6,361890,31398368,23995806,428497,420146,270195556294,2012.0,"$75,000 under $100,000"
1690,VA,7,580700,79542015,59990514,1451430,1825402,12423681747869,2012.0,"$100,000 under $200,000"
1691,VA,8,187610,52036165,36320572,1554687,2757801,32233052024214,2012.0,"$200,000 under $500,000"
1692,VA,9,21340,14257357,7886545,633812,1419446,3003976598440,2012.0,"$500,000 under $1,000,000"
1693,VA,10,9170,26208714,7859583,1454131,8357337,6855699502254,2012.0,"$1,000,000 or more"
1694,WA,0,3342750,244055829,169551046,7865736,20028401,129088707291743,2012.0,No AGI Stub
1695,WA,1,46970,-4868350,368987,110280,367080,-828386-186742,2012.0,Under $1
1696,WA,2,410230,2118217,1733666,56610,23646,-13168165545,2012.0,"$1 under $10,000"
1697,WA,3,631200,10981726,8469137,147253,95226,28604653723,2012.0,"$10,000 under $25,000"
1698,WA,4,781070,28425321,22838756,275495,230532,156175954932,2012.0,"$25,000 under $50,000"
1699,WA,5,484340,29856240,22877373,363279,364632,258866821585,2012.0,"$50,000 under $75,000"
1700,WA,6,331380,28747449,21671476,395340,467322,348322725942,2012.0,"$75,000 under $100,000"
1701,WA,7,492070,66561619,50674876,1168454,1874357,15561191843356,2012.0,"$100,000 under $200,000"
1702,WA,8,137700,38897317,26373904,1228490,2866636,32996451607300,2012.0,"$200,000 under $500,000"
1703,WA,9,18910,12684171,6720057,610262,1800988,2346110490572,2012.0,"$500,000 under $1,000,000"
1704,WA,10,8890,30652119,7822814,3510273,11937982,5756583215530,2012.0,"$1,000,000 or more"
1705,WV,0,782960,39461888,28230537,536670,1227946,15736771249359,2012.0,No AGI Stub
1706,WV,1,7700,-362543,43077,6199,11319,-72196-54858,2012.0,Under $1
1707,WV,2,132560,690032,525605,8811,2613,-126042882,2012.0,"$1 under $10,000"
1708,WV,3,191050,3251766,2397488,25217,15920,4510141423,2012.0,"$10,000 under $25,000"
1709,WV,4,181980,6572564,5106150,42958,38278,15140138688,2012.0,"$25,000 under $50,000"
1710,WV,5,108960,6718793,5188793,52924,52674,27938121429,2012.0,"$50,000 under $75,000"
1711,WV,6,71060,6142548,4753807,53473,64875,35092109536,2012.0,"$75,000 under $100,000"
1712,WV,7,73860,9617048,7225825,130769,193069,173854260942,2012.0,"$100,000 under $200,000"
1713,WV,8,13200,3726761,2140332,110811,218055,427811281833,2012.0,"$200,000 under $500,000"
1714,WV,9,1930,1292254,556918,50373,118547,313956116419,2012.0,"$500,000 under $1,000,000"
1715,WV,10,680,1812665,292542,55135,512596,64883291065,2012.0,"$1,000,000 or more"
1716,WI,0,2811290,167540416,118654480,3621467,8925077,97933164277061,2012.0,No AGI Stub
1717,WI,1,35870,-2536572,229544,51269,189917,-369986-110031,2012.0,Under $1
1718,WI,2,431840,2199590,1743585,49751,33263,-9072138824,2012.0,"$1 under $10,000"
1719,WI,3,570430,9788687,7318777,128297,119941,24179483659,2012.0,"$10,000 under $25,000"
1720,WI,4,669440,24333547,19388578,231904,273759,100989583155,2012.0,"$25,000 under $50,000"
1721,WI,5,411230,25360121,19216769,297059,378667,168299553473,2012.0,"$50,000 under $75,000"
1722,WI,6,280510,24297621,18269531,308464,454146,217535497656,2012.0,"$75,000 under $100,000"
1723,WI,7,328780,43218105,32437732,764281,1320515,9658061050027,2012.0,"$100,000 under $200,000"
1724,WI,8,67630,19236027,12406755,674606,1419294,1955963748986,2012.0,"$200,000 under $500,000"
1725,WI,9,10660,7163273,3952184,315638,796241,1500839192607,2012.0,"$500,000 under $1,000,000"
1726,WI,10,4890,14480017,3691025,800198,3939334,5238764138705,2012.0,"$1,000,000 or more"
1727,WY,0,279930,21658081,12705407,1160840,2906403,1918680531112,2012.0,No AGI Stub
1728,WY,1,4280,-543997,32379,21603,60224,-129214-17252,2012.0,Under $1
1729,WY,2,38200,196658,165974,4728,3077,-312911372,2012.0,"$1 under $10,000"
1730,WY,3,51600,891907,702288,11682,11163,204242776,2012.0,"$10,000 under $25,000"
1731,WY,4,60990,2227998,1800999,21349,26895,1243568136,2012.0,"$25,000 under $50,000"
1732,WY,5,42490,2629625,2055641,30979,39832,2298761017,2012.0,"$50,000 under $75,000"
1733,WY,6,31690,2751518,2156878,29413,49865,3651458987,2012.0,"$75,000 under $100,000"
1734,WY,7,40190,5289474,3955111,85298,177160,186367145824,2012.0,"$100,000 under $200,000"
1735,WY,8,8180,2326403,1103280,97761,244895,385264128447,2012.0,"$200,000 under $500,000"
1736,WY,9,1380,935063,263300,70440,181525,25911740567,2012.0,"$500,000 under $1,000,000"
1737,WY,10,950,4953432,469557,787587,2111767,1146297-8762,2012.0,"$1,000,000 or more"
1738,OA,0,718040,58466196,55364348,3840901,7260925,27433852108877,2012.0,No AGI Stub
1739,OA,1,111400,-923621,3864194,32722,39882,-153810101708,2012.0,Under $1
1740,OA,2,138990,488217,4228685,62126,25431,7558223281,2012.0,"$1 under $10,000"
1741,OA,3,118470,2099762,3123511,113740,79790,27217157308,2012.0,"$10,000 under $25,000"
1742,OA,4,129030,4636966,5006121,200760,146886,21488192092,2012.0,"$25,000 under $50,000"
1743,OA,5,68950,4230513,4115313,183412,153229,22031148651,2012.0,"$50,000 under $75,000"
1744,OA,6,41770,3613092,3426289,164768,140892,17110115270,2012.0,"$75,000 under $100,000"
1745,OA,7,61290,8421588,7750700,439604,455200,80194307594,2012.0,"$100,000 under $200,000"
1746,OA,8,31960,9632667,8552152,529922,707437,221346402240,2012.0,"$200,000 under $500,000"
1747,OA,9,9750,6714566,5546930,337279,592632,328616195324,2012.0,"$500,000 under $1,000,000"
1748,OA,10,6430,19552446,9750453,1776568,4919546,2171635265409,2012.0,"$1,000,000 or more"
1749,US,0,149726990,10149347083,7070643171,255749188,694508609,627087576337532000,2012.0,No AGI Stub
1750,US,1,2141730,-202394511,19921960,4860343,15386292,-42850289-8712627,2012.0,Under $1
1751,US,2,21643870,113014218,92032303,2480423,788522,-51381214145261,2012.0,"$1 under $10,000"
1752,US,3,32931980,564191288,437317925,5762532,3355944,149083348043712,2012.0,"$10,000 under $25,000"
1753,US,4,35077110,1269641505,1042823500,10372687,7766983,676568438977378,2012.0,"$25,000 under $50,000"
1754,US,5,19944460,1226659619,950489076,13225558,11496256,1033292430078311,2012.0,"$50,000 under $75,000"
1755,US,6,12925290,1119853093,844295870,14059441,14185670,1297263926422944,2012.0,"$75,000 under $100,000"
1756,US,7,18339660,2480181406,1860123716,41057175,53573889,5777585168264504,2012.0,"$100,000 under $200,000"
1757,US,8,5419600,1544179196,1054742777,44871231,83708572,13101352468503545,2012.0,"$200,000 under $500,000"
1758,US,9,864920,583356220,326732235,23975337,59883991,11289268424962354,2012.0,"$500,000 under $1,000,000"
1759,US,10,438370,1450665049,442163809,95084461,444362490,33720753826846618,2012.0,"$1,000,000 or more"
1760,AL,0,2053780,111842765,80343912,1751662,4338380,62901803132672,2012.0,No AGI Stub
1761,AL,1,25940,-1726383,172160,49833,109966,-404560-123839,2012.0,Under $1
1762,AL,2,294120,1634805,1286143,23623,7485,-6765196318,2012.0,"$1 under $10,000"
1763,AL,3,542360,9222806,7364425,52980,31393,8333608665,2012.0,"$10,000 under $25,000"
1764,AL,4,494840,17780721,14639799,98542,70332,53804256632,2012.0,"$25,000 under $50,000"
1765,AL,5,261110,16043677,12367742,124378,108157,102066257308,2012.0,"$50,000 under $75,000"
1766,AL,6,166510,14419538,10892315,133562,139786,135997252384,2012.0,"$75,000 under $100,000"
1767,AL,7,211480,28141808,20954166,374951,499592,647874623694,2012.0,"$100,000 under $200,000"
1768,AL,8,46930,13217963,8275196,359394,675496,1506595661210,2012.0,"$200,000 under $500,000"
1769,AL,9,7310,4928683,2402147,190331,485329,1301313227713,2012.0,"$500,000 under $1,000,000"
1770,AL,10,3180,8179147,1989819,344068,2210844,2945523172587,2012.0,"$1,000,000 or more"
1771,AK,0,362250,25060929,17646819,385368,826542,1535977911524,2012.0,No AGI Stub
